Timestamp,X Position,Y Position,X Velocity,Y Velocity,Rotation,Rotation Velocity,Data1,Data2,Data3,Data4,FPS
0.08383499830961227,0.09999995678663254,0,0,0,0,0,0,0,0,0,0,25.29340362548828
0.08383999764919281,0.09999996423721313,0,0.0010000000474974513,0,0,0,-26.077030181884766,-13.038515090942383,0.6519257426261902,0,0,8.277734756469727
0.08384499698877335,0.09999997168779373,-0.00000000004150288793192125,0.0010000000474974513,-0.000008300577974296175,NaN,NaN,-18.626449584960938,-9.313224792480469,0.46566125750541687,0,0,8.277734756469727
0.08384999632835388,0.09999997913837433,-0.00000000011265069432830899,0.0010000000474974513,-0.00001422956120222807,NaN,NaN,-14.90116024017334,-7.45058012008667,0.372529000043869,0,0,8.277734756469727
0.08385499566793442,0.09999998658895493,-0.0000000002075144223123715,0.0010000000474974513,-0.000018972747056977823,NaN,NaN,-14.90116024017334,-7.45058012008667,0.372529000043869,0,0,8.277734756469727
0.08385999500751495,0.09999999403953552,-0.00000000032609409617023744,0.0010000000474974513,-0.000023715932911727577,NaN,NaN,-11.175869941711426,-5.587934970855713,0.27939674258232117,0,0,8.277734756469727
0.08386499434709549,0.10000000149011612,-0.00000000046246070861677424,0.0010000000474974513,-0.000027273323212284595,NaN,NaN,-7.45058012008667,-3.725290060043335,0.1862645000219345,0,0,8.277734756469727
0.08387000113725662,0.10000000894069672,-0.000000000610685280122425,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08387500047683716,0.10000001639127731,-0.0000000007589098793836513,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0838799998164177,0.10000002384185791,-0.0000000009071344786448776,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08388499915599823,0.10000003129243851,-0.0000000010553590223949527,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08388999849557877,0.1000000387430191,-0.0000000012035835661450278,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0838949978351593,0.1000000461935997,-0.000000001351808109895103,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08389999717473984,0.1000000536441803,-0.000000001500032653645178,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08390499651432037,0.1000000610947609,-0.0000000016482571973952531,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08390999585390091,0.10000006854534149,-0.0000000017964817411453282,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08391499519348145,0.10000007599592209,-0.0000000019447063959177058,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08391999453306198,0.10000008344650269,-0.000000002092930939667781,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08392500132322311,0.10000009089708328,-0.000000002241155483417856,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08393000066280365,0.10000009834766388,-0.000000002389380027167931,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08393500000238419,0.10000010579824448,-0.000000002537604570918006,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08393999934196472,0.10000011324882507,-0.0000000026858291146680813,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08394499868154526,0.10000012069940567,-0.0000000028340536584181564,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0839499980211258,0.10000012814998627,-0.0000000029822782021682315,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08395499736070633,0.10000013560056686,-0.0000000031305027459183066,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08395999670028687,0.10000014305114746,-0.0000000032787272896683817,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0839649960398674,0.10000015050172806,-0.0000000034269518334184568,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08396999537944794,0.10000015795230865,-0.000000003575176377168532,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08397499471902847,0.10000016540288925,-0.000000003723400920918607,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0839800015091896,0.10000017285346985,-0.000000003871625686713287,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08398500084877014,0.10000018030405045,-0.000000004019850230463362,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08399000018835068,0.10000018775463104,-0.000000004168074774213437,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08399499952793121,0.10000019520521164,-0.000000004316299317963512,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08399999886751175,0.10000020265579224,-0.000000004464523861713587,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08400499820709229,0.10000021010637283,-0.0000000046127484054636625,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08400999754667282,0.10000021755695343,-0.000000004760972949213738,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08401499688625336,0.10000022500753403,-0.000000004909197492963813,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08401999622583389,0.10000023245811462,-0.000000005057422036713888,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08402499556541443,0.10000023990869522,-0.000000005205646580463963,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08402999490499496,0.10000024735927582,-0.000000005353871124214038,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0840349942445755,0.10000025480985641,-0.000000005502095667964113,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08404000103473663,0.10000026226043701,-0.000000005650320211714188,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08404500037431717,0.10000026971101761,-0.000000005798544755464263,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0840499997138977,0.1000002771615982,-0.000000005946769299214338,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08405499905347824,0.1000002846121788,-0.0000000060949938429644135,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08405999839305878,0.1000002920627594,-0.000000006243218386714489,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08406499773263931,0.10000029951334,-0.000000006391442930464564,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08406999707221985,0.1000003069639206,-0.000000006539667474214639,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08407499641180038,0.10000031441450119,-0.000000006687892017964714,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08407999575138092,0.10000032186508179,-0.000000006836116561714789,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08408499509096146,0.10000032931566238,-0.000000006984341105464864,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08408999443054199,0.10000033676624298,-0.000000007132565649214939,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08409500122070313,0.10000034421682358,-0.000000007280790192965014,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08410000056028366,0.10000035166740417,-0.000000007429014736715089,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0841049998998642,0.10000035911798477,-0.000000007577239280465164,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08410999923944473,0.10000036656856537,-0.00000000772546382421524,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08411499857902527,0.10000037401914597,-0.000000007873688367965315,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0841199979186058,0.10000038146972656,-0.00000000802191291171539,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08412499725818634,0.10000038892030716,-0.000000008170137455465465,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08412999659776688,0.10000039637088776,-0.00000000831836199921554,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08413499593734741,0.10000040382146835,-0.000000008466586542965615,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08413999527692795,0.10000041127204895,-0.00000000861481108671569,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08414499461650848,0.10000041872262955,-0.000000008763035630465765,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08415000140666962,0.10000042617321014,-0.00000000891126017421584,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08415500074625015,0.10000043362379074,-0.000000009059484717965915,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08416000008583069,0.10000044107437134,-0.00000000920770926171599,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08416499942541122,0.10000044852495193,-0.000000009355933805466066,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08416999876499176,0.10000045597553253,-0.00000000950415834921614,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0841749981045723,0.10000046342611313,-0.000000009652382892966216,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08417999744415283,0.10000047087669373,-0.000000009800607436716291,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08418499678373337,0.10000047832727432,-0.000000009948831980466366,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0841899961233139,0.10000048577785492,-0.000000010097056524216441,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08419499546289444,0.10000049322843552,-0.000000010245281067966516,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08419999480247498,0.10000050067901611,-0.000000010393505611716591,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08420500159263611,0.10000050812959671,-0.000000010541730155466666,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08421000093221664,0.10000051558017731,-0.000000010689954699216742,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08421500027179718,0.1000005230307579,-0.000000010838179242966817,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08421999961137772,0.1000005304813385,-0.000000010986403786716892,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08422499895095825,0.1000005379319191,-0.000000011134628330466967,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08422999829053879,0.1000005453824997,-0.000000011282852874217042,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08423499763011932,0.10000055283308029,-0.000000011431077417967117,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08423999696969986,0.10000056028366089,-0.000000011579301961717192,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0842449963092804,0.10000056773424149,-0.000000011727526505467267,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08424999564886093,0.10000057518482208,-0.000000011875751049217342,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08425499498844147,0.10000058263540268,-0.000000012023975592967417,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.084259994328022,0.10000059008598328,-0.000000012172200136717493,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08426500111818314,0.10000059753656387,-0.000000012320424680467568,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08427000045776367,0.10000060498714447,-0.000000012468649224217643,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08427499979734421,0.10000061243772507,-0.000000012616873767967718,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08427999913692474,0.10000061988830566,-0.000000012765098311717793,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08428499847650528,0.10000062733888626,-0.000000012913322855467868,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08428999781608582,0.10000063478946686,-0.000000013061547399217943,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08429499715566635,0.10000064224004745,-0.000000013209771942968018,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08429999649524689,0.10000064969062805,-0.000000013357996486718093,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08430499583482742,0.10000065714120865,-0.000000013506221030468168,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.08430999517440796,0.10000066459178925,-0.000000013654445574218244,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
0.0843149945139885,0.10000067204236984,-0.000000013802670117968319,0.0010000000474974513,-0.000029644917958648875,NaN,NaN,0,0,0,0,0,8.277734756469727
