Timestamp,X Position,Y Position,X Velocity,Y Velocity,Rotation,Rotation Velocity,Data1,Data2,Data3,Data4,FPS
0.025199998170137405,0.0011015771104631801,0.04941000493291097,0,0,0,0,0,0,0,0,0,0.010241254232823849
0.025200238451361656,0.0011015771104631801,0.04941000120762067,0,-0.009999999776482582,-0.000012949736424744538,-53.95723545856965,-4029856.934294872,43.07569479330992,-0.023107987374831468,0,8666,26.191722869873047
0.025200478732585907,0.0011026917595583468,0.049409997482330374,4.644407771432247,-0.009999999776482582,-0.000024718237081964242,-49.035396099090576,-5124269.246794872,356.7433882493239,-0.21810609923723417,0,8984,26.191722869873047
0.025200719013810158,0.001103185419476806,0.049409993757040076,2.056815905448718,-0.009999999776482582,-0.00004685018801608702,-92.21646744165665,-4837766.765625,-666.9496299548027,0.4470909459468646,0,8990,26.191722869873047
0.02520095929503441,0.0011053044507160592,0.04940999003174978,8.829603158510649,-0.009999999776482582,0.0000025512580088196464,205.8393748356746,-4591973.171674679,238.78147770808295,-0.2655012214030975,0,8990,26.191722869873047
0.02520119957625866,0.0011036168971958642,0.04940998630645948,-7.031401450817402,-0.009999999776482582,0.000008555525989952283,25.017792139297878,-4823109.549278846,-3984.3519381009614,2.2943394100054717,0,8990,26.191722869873047
0.02520143985748291,0.0011079952058095771,0.04940998258116918,18.243140507967045,-0.009999999776482582,0.0003751708352818894,1527.5637707832532,-5413167.126602564,3130.9637482471953,-2.0508889991503496,0,8990,26.191722869873047
0.02520167827606201,0.0011116218788979144,0.04940997885587888,15.110917042463253,-0.009999999776482582,0.0005274845327501401,634.6406860351563,-5524747.989182692,3162.8567332732373,-2.2507375203646145,0,8990,26.191722869873047
0.025201918557286263,0.0011096493055960403,0.04940997513058858,-8.218836368658604,-0.009999999776482582,0.0005878961386863524,251.71509102063303,-5637507.134615385,1189.9330084385017,-0.8959392721836383,0,8990,26.191722869873047
0.025202158838510513,0.0011052771565468551,0.049409971405298285,-18.21712119762714,-0.009999999776482582,0.0006330295507676709,188.05623215895432,-5989210.645633013,918.1883075420673,-0.6626888083723875,0,8990,26.191722869873047
0.025202399119734764,0.0011039926127220194,0.049409967680007987,-5.35247925000313,-0.009999999776482582,0.0006881202421843624,229.54388584234775,-6428992.244391026,-4398.139232146435,2.2899462962761903,0,8990,26.191722869873047
0.025202639400959015,0.0011098494332355375,0.04940996395471769,24.40317124586839,-0.009999999776482582,0.0012994380070804022,2547.1576037284653,-5902180.407451923,-512.3107393704928,0.34916733530087346,0,8990,26.191722869873047
0.025202879682183266,0.0011147870256816251,0.04940996022942739,20.573276813213642,-0.009999999776482582,0.001981640249514618,2842.5090942382813,-6240561.680689103,4650.285178160056,-2.91652451417385,0,8990,26.191722869873047
0.025203119963407516,0.0011121087322513072,0.04940995650413709,-11.159648993076422,-0.009999999776482582,0.0020907181076323376,454.49164600861377,-6881627.636217949,8084.15171461839,-4.96711518553396,0,8990,26.191722869873047
0.025203358381986618,0.0011060432320496498,0.04940995277884679,-25.272815019656452,-0.009999999776482582,0.0016982465928706985,-1635.2974634415064,-5811143.721153846,-3980.967288286258,1.6255614902728643,0,8990,26.191722869873047
0.02520359866321087,0.0011134495554217256,0.049409949053556494,30.85950372157953,-0.009999999776482582,0.002039193617514311,1420.6136811085237,-6810228.888221154,-1068.3368671123799,-1.9625234756714258,0,8990,26.191722869873047
0.02520383894443512,0.0011239518644288182,0.049409945328266196,43.75947962051783,-0.009999999776482582,0.0029289065322910366,3707.135969895583,-5974970.502804487,-12202.223158616285,5.433245311180751,0,8990,26.191722869873047
0.02520407922565937,0.0011374253297570902,0.0494099416029759,56.13953145345052,-0.009999999776482582,0.005534500926912118,10856.644784780648,-5679772.572916667,7308.187108748998,-6.106274469540669,0,8990,26.191722869873047
0.02520431950688362,0.0011521496620470993,0.0494099378776856,61.35137450389373,-0.009999999776482582,0.008280843463487541,11443.095959785656,-6264681.132211538,21966.635814177684,-14.430750975242027,0,8990,26.191722869873047
0.025204559788107872,0.0011635263859389876,0.0494099341523953,47.40323707384941,-0.009999999776482582,0.0097106300198879,5957.441825671073,-7559722.639423077,6458.750795022035,-3.9660475697272863,0,8990,26.191722869873047
0.025204798206686974,0.0011748030251160695,0.049409930427105,46.98595780592699,-0.009999999776482582,0.010700476134960085,4124.357290414663,-8834404.478365384,-10521.316224709535,6.596425782411527,0,8990,26.191722869873047
0.025205038487911224,0.0011827267963104905,0.0494099267018147,33.01586525256817,-0.009999999776482582,0.012384576766262164,7017.08899238782,-7132055.025240385,-2967.3089568309297,3.2543970346450806,0,8990,26.191722869873047
0.025205278769135475,0.0011853311667577005,0.049409922976524405,10.851544306828426,-0.009999999776482582,0.01361790323892656,5138.863481570513,-7055814.207532051,8659.284758738982,-5.2033912019851885,0,8990,26.191722869873047
0.025205519050359726,0.001177468648305736,0.049409919251234106,-32.759955186110275,-0.009999999776482582,0.014628382011627158,4210.3278245192305,-9375612.600560898,-8837.18324944912,5.6530123591805115,0,8990,26.191722869873047
0.025205759331583977,0.0011870038086691727,0.04940991552594381,39.73001802884615,-0.009999999776482582,0.01628576213111862,6905.7530361077725,-8935771.875,-4625.111923609024,4.36856244580868,0,8990,26.191722869873047
0.025205999612808228,0.0012005099770016014,0.04940991180065351,56.275025979066505,-0.009999999776482582,0.01778195249155546,6234.126252003205,-10727121.950320512,13021.683362911908,-5.579692605548562,0,8990,26.191722869873047
0.02520623989403248,0.001210484880571946,0.04940990807536321,41.56219208546174,-0.009999999776482582,0.017528751554588478,-1055.0081129807693,-8904102.185897436,-17506.298984625402,8.174638295784975,0,8990,26.191722869873047
0.02520647831261158,0.0012246227632157314,0.04940990435007291,58.90747813689403,-0.009999999776482582,0.019028370411923297,6248.4094801682695,-10038928.072516026,37986.01305839343,-17.69569881298603,0,8990,26.191722869873047
0.02520671859383583,0.0012548175335933382,0.049409900624782614,125.8120606251252,-0.009999999776482582,0.018308257516951133,-3000.474609375,-8407208.09775641,48603.86340958033,-26.54924049744239,0,8990,26.191722869873047
0.02520695887506008,0.001290088704524514,0.049409896899492316,146.96345989520734,-0.009999999776482582,0.013558766780755458,-19789.550130208332,-10020163.15224359,17285.542048527645,-12.863148567004082,0,8990,26.191722869873047
0.025207199156284332,0.001306286642853266,0.04940989317420202,67.49183380909456,-0.009999999776482582,0.007848810117978316,-23791.47911658654,-12394661.16025641,-1451.0856213691907,5.766211673235282,0,8990,26.191722869873047
0.025207439437508583,0.0013256564113992052,0.04940988944891172,80.7075684376252,-0.009999999776482582,0.0005778884156965292,-30295.514485677082,-14925162.119391026,4606.820425180288,-2.5255556205908456,0,8990,26.191722869873047
0.025207679718732834,0.0013410688977903472,0.04940988572362142,64.21811421712239,-0.009999999776482582,-0.008276987008941479,-36895.31008363381,-14975822.27323718,579.7113444010416,-6.103485957170144,0,8990,26.191722869873047
0.025207919999957085,0.0013462941092140495,0.04940988199833112,21.771588252140926,-0.009999999776482582,-0.01605579334621628,-32411.67896133814,-15281880.456330128,-15488.138003324852,7.031009054480073,0,8990,26.191722869873047
0.025208158418536186,0.001334389169455673,0.04940987827304082,-49.60386305588942,-0.009999999776482582,-0.021312659080976095,-21903.59296123798,-23021125.210136216,-38557.62610176282,19.975203439211235,0,8990,26.191722869873047
0.025208398699760437,0.0013092972953111315,0.049409874547750525,-104.54928275866386,-0.009999999776482582,-0.02207414636340661,-3172.847186748798,-20886651.51602564,-31194.6624599359,22.265936246285072,0,8990,26.191722869873047
0.025208638980984688,0.001279745986744857,0.049409870822460226,-123.13058276054187,-0.009999999776482582,-0.020999031714521922,4479.64651567508,-24690978.908653848,-63366.994372245594,43.86883145417922,0,8990,26.191722869873047
0.02520887926220894,0.0012445783135122978,0.04940986709716993,-146.53160721216446,-0.009999999776482582,-0.017561282413319137,14323.97045272436,-23561170.3125,27368.991896409254,-13.688628286887438,0,8990,26.191722869873047
0.02520911954343319,0.0012139587048202371,0.04940986337187963,-127.5818622295673,-0.009999999776482582,-0.016452363966844786,4620.487505008013,-23887846.942708332,-28603.16162109375,19.415362504812386,0,8990,26.191722869873047
0.02520935982465744,0.0011914926338552807,0.04940985964658933,-93.60885150615985,-0.009999999776482582,-0.013656436943281919,11649.702173477564,-26518274.35096154,-187585.57199018428,105.92732405662537,0,8990,26.191722869873047
0.025209598243236542,0.0011454552220992553,0.04940985592129903,-191.82235404772635,-0.009999999776482582,0.010020879121162953,98655.45810797275,-37116040.65705128,-52550.19781386547,17.635703812807034,0,8990,26.191722869873047
0.025209838524460793,0.0011328549295192203,0.049409852196008734,-52.501341990935494,-0.009999999776482582,0.041333168267439574,130467.86583533653,-43992571.23076923,-8597.44101186899,10.077137944025871,0,8990,26.191722869873047
0.025210078805685043,0.0011566391771432394,0.049409848470718436,99.10052020733173,-0.009999999776482582,0.07014367717485397,120043.83188100961,-41540538.05038061,71997.45853365384,-34.31364251405765,0,8990,26.191722869873047
0.025210319086909294,0.001172336946743039,0.04940984474542814,65.40682592147436,-0.009999999776482582,0.08880466967821121,77754.16381209936,-40000462.822115384,40446.12990785256,-22.826831652567936,0,8990,26.191722869873047
0.025210559368133545,0.0011948800215927453,0.04940984102013784,93.92916009364984,-0.009999999776482582,0.10409672481891437,63716.9167167468,-54442395.67307692,43703.55498172075,-25.83458100526761,0,8990,26.191722869873047
0.025210799649357796,0.0012329277770522123,0.04940983729484754,158.5323971479367,-0.009999999776482582,0.11352612374302669,39289.108723958336,-61130782.05128205,719.7594150641025,-2.8576803451929336,0,8990,26.191722869873047
0.025211039930582047,0.0013048159412275522,0.04940983356955724,299.53360063601764,-0.009999999776482582,0.12594896874939784,51761.83893291767,-59430810.51241987,17615.97155448718,-9.666853916950714,0,8990,26.191722869873047
0.025211278349161148,0.0013652087192242153,0.04940982984426694,251.63673283503607,-0.009999999776482582,0.13642304739317831,43642.00915527344,-41991655.243589744,85616.35566907052,-48.71638246682974,0,8990,26.191722869873047
0.0252115186303854,0.0014629145287192212,0.049409826118976645,407.10782251602564,-0.009999999776482582,0.13872615152444595,9596.282802483975,-41551039.45112179,221404.40274439103,-118.81290415005806,0,8990,26.191722869873047
0.02521175891160965,0.0016070174960753857,0.049409822393686346,600.4285348745493,-0.009999999776482582,0.11841800044744442,-84617.3217147436,-55363433.380608976,113604.23988381411,-78.41876435279846,0,8990,26.191722869873047
0.0252119991928339,0.0017489672501165515,0.04940981866839605,591.457269913111,-0.009999999776482582,0.08819223529635331,-125940.64673477564,-56989109,140836.50580929487,-66.04127976833246,0,8990,26.191722869873047
