Timestamp,X Position,Y Position,X Velocity,Y Velocity,Rotation,Rotation Velocity,Data1,Data2,Data3,Data4,FPS
0.11400000005960464,0.09999997168779373,0,0,0,0,0,0,0,0,0,119.60292053222656
0.11400499939918518,0.09999997913837433,0.000000004999999969612645,0.0010000000474974513,0.0010000000474974513,0,0,27.499996185302734,-27.5,1.375,0,25.412315368652344
0.11400999873876572,0.09999998658895493,0.00000000999999993922529,0.0010000000474974513,0.0010000000474974513,0,0,50.1096076965332,-50.10961151123047,2.5091278553009033,0,25.412315368652344
0.11401499807834625,0.09999999403953552,0.000000014999999464748726,0.0010000000474974513,0.0010000000474974513,0,0,69.99368286132813,-69.99368286132813,3.5135414600372314,0,25.412315368652344
0.11401999741792679,0.10000000149011612,0.00000001999999987845058,0.0010000000474974513,0.0010000000474974513,0,0,88.00489807128906,-88.00489044189453,4.433281898498535,0,25.412315368652344
0.11402499675750732,0.10000000894069672,0.000000025000000292152436,0.0010000000474974513,0.0010000000474974513,0,0,101.91838073730469,-101.91836547851563,5.159113883972168,0,25.412315368652344
0.11402999609708786,0.10000001639127731,0.00000002999999892949745,0.0010000000474974513,0.0010000000474974513,0,0,111.16151428222656,-111.16148376464844,5.663649559020996,0,25.412315368652344
0.1140349954366684,0.10000002384185791,0.000000034999999343199306,0.0010000000474974513,0.0010000000474974513,0,0,115.41989135742188,-115.41985321044922,5.931560039520264,0,25.412315368652344
0.11403999477624893,0.10000003129243851,0.00000003999999975690116,0.0010000000474974513,0.0010000000474974513,0,0,114.65022277832031,-114.6501693725586,5.960204124450684,0,25.412315368652344
0.11404499411582947,0.1000000387430191,0.000000045000000170603016,0.0010000000474974513,0.0010000000474974513,0,0,109.07740020751953,-109.07733154296875,5.759512424468994,0,25.412315368652344
0.11404999345541,0.1000000461935997,0.00000005000000058430487,0.0010000000474974513,0.0010000000474974513,0,0,99.1756820678711,-99.17559814453125,5.351138591766357,0,25.412315368652344
0.11405500024557114,0.1000000536441803,0.000000055000000998006726,0.0010000000474974513,0.0010000000474974513,0,0,85.63519287109375,-85.63510131835938,4.766923904418945,0,25.412315368652344
0.11405999958515167,0.1000000610947609,0.0000000599999978589949,0.0010000000474974513,0.0010000000474974513,0,0,69.31625366210938,-69.31614685058594,4.0467987060546875,0,25.412315368652344
0.11406499892473221,0.10000006854534149,0.00000006499999471998308,0.0010000000474974513,0.0010000000474974513,0,0,51.19444274902344,-51.19432830810547,3.2362496852874756,0,25.412315368652344
0.11406999826431274,0.10000007599592209,0.00000006999999158097125,0.0010000000474974513,0.0010000000474974513,0,0,32.30025863647461,-32.30013656616211,2.3835277557373047,0,25.412315368652344
0.11407499760389328,0.10000008344650269,0.00000007499998844195943,0.0010000000474974513,0.0010000000474974513,0,0,13.657078742980957,-13.656952857971191,1.5367738008499146,0,25.412315368652344
0.11407999694347382,0.10000009089708328,0.00000007999998530294761,0.0010000000474974513,0.0010000000474974513,0,0,3.778352975845337,3.778484344482422,0.741250216960907,0,25.412315368652344
0.11408499628305435,0.10000009834766388,0.00000008499998216393578,0.0010000000474974513,0.0010000000474974513,0,0,19.169363021850586,19.16950035095215,0.036847904324531555,0,25.412315368652344
0.11408999562263489,0.10000010579824448,0.00000008999997902492396,0.0010000000474974513,0.0010000000474974513,0,0,31.84328269958496,31.843421936035156,-0.5439768433570862,0,25.412315368652344
0.11409499496221542,0.10000011324882507,0.00000009499997588591214,0.0010000000474974513,0.0010000000474974513,0,0,41.3233528137207,41.32349395751953,-0.9777171611785889,0,25.412315368652344
0.11409999430179596,0.10000012069940567,0.00000009999997274690031,0.0010000000474974513,0.0010000000474974513,0,0,47.34684753417969,47.346988677978516,-1.2506974935531616,0,25.412315368652344
0.1141049936413765,0.10000012814998627,0.00000010499996960788849,0.0010000000474974513,0.0010000000474974513,0,0,49.868621826171875,49.86876678466797,-1.3592898845672607,0,25.412315368652344
0.11411000043153763,0.10000013560056686,0.00000010999996646887666,0.0010000000474974513,0.0010000000474974513,0,0,49.050357818603516,49.050506591796875,-1.3094688653945923,0,25.412315368652344
0.11411499977111816,0.10000014305114746,0.00000011499996332986484,0.0010000000474974513,0.0010000000474974513,0,0,45.236595153808594,45.23674774169922,-1.115760326385498,0,25.412315368652344
0.1141199991106987,0.10000015050172806,0.00000011999996729628037,0.0010000000474974513,0.0010000000474974513,0,0,38.9196891784668,38.91984939575195,-0.7996746897697449,0,25.412315368652344
0.11412499845027924,0.10000015795230865,0.0000001249999712626959,0.0010000000474974513,0.0010000000474974513,0,0,30.696455001831055,30.696624755859375,-0.3877536654472351,0,25.412315368652344
0.11412999778985977,0.10000016540288925,0.00000012999997522911144,0.0010000000474974513,0.0010000000474974513,0,0,21.219758987426758,21.219942092895508,0.09062287211418152,0,25.412315368652344
0.11413499712944031,0.10000017285346985,0.00000013499997919552698,0.0010000000474974513,0.0010000000474974513,0,0,11.148659706115723,11.148858070373535,0.6055044531822205,0,25.412315368652344
0.11413999646902084,0.10000018030405045,0.0000001399999831619425,0.0010000000474974513,0.0010000000474974513,0,0,1.1006559133529663,1.100873589515686,1.1285505294799805,0,25.412315368652344
0.11414499580860138,0.10000018775463104,0.00000014499998712835804,0.0010000000474974513,0.0010000000474974513,0,0,8.390546798706055,-8.390305519104004,1.6349674463272095,0,25.412315368652344
0.11414999514818192,0.10000019520521164,0.00000014999999109477358,0.0010000000474974513,0.0010000000474974513,0,0,16.90888786315918,-16.908618927001953,2.1050710678100586,0,25.412315368652344
0.11415499448776245,0.10000020265579224,0.0000001549999950611891,0.0010000000474974513,0.0010000000474974513,0,0,24.17916488647461,-24.178863525390625,2.525369167327881,0,25.412315368652344
0.11415999382734299,0.10000021010637283,0.00000015999999902760464,0.0010000000474974513,0.0010000000474974513,0,0,30.078184127807617,-30.07784652709961,2.889101505279541,0,25.412315368652344
0.11416500061750412,0.10000021755695343,0.00000016500000299402018,0.0010000000474974513,0.0010000000474974513,0,0,34.633331298828125,-34.63295364379883,3.19620943069458,0,25.412315368652344
0.11416999995708466,0.10000022500753403,0.0000001700000069604357,0.0010000000474974513,0.0010000000474974513,0,0,38.00898742675781,-38.0085563659668,3.452754497528076,0,25.412315368652344
0.11417499929666519,0.10000023245811462,0.00000017500001092685125,0.0010000000474974513,0.0010000000474974513,0,0,40.48200988769531,-40.48152542114258,3.6698431968688965,0,25.412315368652344
0.11417999863624573,0.10000023990869522,0.00000018000001489326678,0.0010000000474974513,0.0010000000474974513,0,0,42.408607482910156,-42.40806579589844,3.862156867980957,0,25.412315368652344
0.11418499797582626,0.10000024735927582,0.00000018500001885968231,0.0010000000474974513,0.0010000000474974513,0,0,44.1850700378418,-44.18446350097656,4.046205997467041,0,25.412315368652344
0.1141899973154068,0.10000025480985641,0.00000019000002282609785,0.0010000000474974513,0.0010000000474974513,0,0,46.2056999206543,-46.20503234863281,4.2384538650512695,0,25.412315368652344
0.11419499665498734,0.10000026226043701,0.00000019500002679251338,0.0010000000474974513,0.0010000000474974513,0,0,48.821311950683594,-48.820579528808594,4.453465938568115,0,25.412315368652344
0.11419999599456787,0.10000026971101761,0.00000020000003075892892,0.0010000000474974513,0.0010000000474974513,0,0,52.301509857177734,-52.30071258544922,4.702228546142578,0,25.412315368652344
0.11420499533414841,0.1000002771615982,0.00000020500003472534445,0.0010000000474974513,0.0010000000474974513,0,0,56.80390930175781,-56.80304718017578,4.990782260894775,0,25.412315368652344
0.11420999467372894,0.1000002846121788,0.00000021000003869175998,0.0010000000474974513,0.0010000000474974513,0,0,62.352699279785156,-62.351776123046875,5.319277763366699,0,25.412315368652344
0.11421499401330948,0.1000002920627594,0.00000021500004265817552,0.0010000000474974513,0.0010000000474974513,0,0,68.82844543457031,-68.82746124267578,5.681537628173828,0,25.412315368652344
0.11422000080347061,0.10000029951334,0.00000022000004662459105,0.0010000000474974513,0.0010000000474974513,0,0,75.97005462646484,-75.9690170288086,6.065169334411621,0,25.412315368652344
0.11422500014305115,0.1000003069639206,0.00000022500005059100658,0.0010000000474974513,0.0010000000474974513,0,0,83.38898468017578,-83.38789367675781,6.452229976654053,0,25.412315368652344
0.11422999948263168,0.10000031441450119,0.00000023000005455742212,0.0010000000474974513,0.0010000000474974513,0,0,90.5948257446289,-90.59369659423828,6.820404052734375,0,25.412315368652344
0.11423499882221222,0.10000032186508179,0.00000023500005852383765,0.0010000000474974513,0.0010000000474974513,0,0,97.03060913085938,-97.0294418334961,7.144614219665527,0,25.412315368652344
0.11423999816179276,0.10000032931566238,0.00000024000004827939847,0.0010000000474974513,0.0010000000474974513,0,0,102.11518096923828,-102.11398315429688,7.398951530456543,0,25.412315368652344
0.11424499750137329,0.10000033676624298,0.000000245000052245814,0.0010000000474974513,0.0010000000474974513,0,0,105.28978729248047,-105.28856658935547,7.5587873458862305,0,25.412315368652344
0.11424999684095383,0.10000034421682358,0.00000025000005621222954,0.0010000000474974513,0.0010000000474974513,0,0,106.06536865234375,-106.06412506103516,7.602907180786133,0,25.412315368652344
0.11425499618053436,0.10000035166740417,0.00000025500006017864507,0.0010000000474974513,0.0010000000474974513,0,0,104.06693267822266,-104.06568145751953,7.515508651733398,0,25.412315368652344
0.1142599955201149,0.10000035911798477,0.0000002600000641450606,0.0010000000474974513,0.0010000000474974513,0,0,99.07185363769531,-99.07059478759766,7.287912845611572,0,25.412315368652344
0.11426499485969543,0.10000036656856537,0.00000026500006811147614,0.0010000000474974513,0.0010000000474974513,0,0,91.03873443603516,-91.03746795654297,6.919837474822998,0,25.412315368652344
0.11426999419927597,0.10000037401914597,0.00000027000007207789167,0.0010000000474974513,0.0010000000474974513,0,0,80.12468719482422,-80.1234130859375,6.42013692855835,0,25.412315368652344
0.1142749935388565,0.10000038146972656,0.0000002750000760443072,0.0010000000474974513,0.0010000000474974513,0,0,66.6892318725586,-66.68795013427734,5.8069305419921875,0,25.412315368652344
0.11428000032901764,0.10000038892030716,0.00000028000008001072274,0.0010000000474974513,0.0010000000474974513,0,0,51.28413391113281,-51.28284454345703,5.107084274291992,0,25.412315368652344
0.11428499966859818,0.10000039637088776,0.0000002850000839771383,0.0010000000474974513,0.0010000000474974513,0,0,34.6294059753418,-34.62810516357422,4.3550567626953125,0,25.412315368652344
0.11428999900817871,0.10000040382146835,0.0000002900000879435538,0.0010000000474974513,0.0010000000474974513,0,0,17.576635360717773,-17.575315475463867,3.5911777019500732,0,25.412315368652344
0.11429499834775925,0.10000041127204895,0.00000029500009190996934,0.0010000000474974513,0.0010000000474974513,0,0,1.0618338584899902,-1.0604928731918335,2.8594417572021484,0,25.412315368652344
0.11429999768733978,0.10000041872262955,0.0000003000000958763849,0.0010000000474974513,0.0010000000474974513,0,0,13.949362754821777,13.950730323791504,2.204962968826294,0,25.412315368652344
0.11430499702692032,0.10000042617321014,0.0000003050000998428004,0.0010000000474974513,0.0010000000474974513,0,0,26.520660400390625,26.522062301635742,1.6712450981140137,0,25.412315368652344
0.11430999636650085,0.10000043362379074,0.00000031000010380921594,0.0010000000474974513,0.0010000000474974513,0,0,35.804439544677734,35.80588150024414,1.2974437475204468,0,25.412315368652344
0.11431499570608139,0.10000044107437134,0.0000003150001077756315,0.0010000000474974513,0.0010000000474974513,0,0,41.09745788574219,41.09894943237305,1.1158021688461304,0,25.412315368652344
0.11431999504566193,0.10000044852495193,0.000000320000111742047,0.0010000000474974513,0.0010000000474974513,0,0,41.889251708984375,41.890804290771484,1.1494346857070923,0,25.412315368652344
0.11432499438524246,0.10000045597553253,0.00000032500011570846254,0.0010000000474974513,0.0010000000474974513,0,0,37.899879455566406,37.9015007019043,1.4106040000915527,0,25.412315368652344
0.114329993724823,0.10000046342611313,0.0000003300001196748781,0.0010000000474974513,0.0010000000474974513,0,0,29.10426139831543,29.105960845947266,1.8996237516403198,0,25.412315368652344
0.11433500051498413,0.10000047087669373,0.0000003350001236412936,0.0010000000474974513,0.0010000000474974513,0,0,15.74137020111084,15.743157386779785,2.6044652462005615,0,25.412315368652344
0.11433999985456467,0.10000047832727432,0.00000034000012760770915,0.0010000000474974513,0.0010000000474974513,0,0,1.6926621198654175,-1.690778374671936,3.5011065006256104,0,25.412315368652344
