Timestamp,X Position,Y Position,X Velocity,Y Velocity,Rotation,Rotation Velocity,Data1,Data2,Data3,Data4,FPS
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,115.11454010009766
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,126.15113067626953
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.5400161743164
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.9040756225586
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.80352020263672
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.06243133544922
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.72254180908203
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.91898345947266
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.44577026367188
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,122.30919647216797
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.48341369628906
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.35142517089844
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.43150329589844
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.97750091552734
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.97679901123047
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.42388916015625
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.5958251953125
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,122.08521270751953
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.20372009277344
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.40298461914063
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.87513732910156
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,98.91197204589844
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,154.39247131347656
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.87779235839844
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,121.08003234863281
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,88.96797180175781
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,174.64198303222656
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,121.53621673583984
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,121.80268096923828
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,106.0557861328125
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,139.19821166992188
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.30326843261719
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.50286865234375
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,110.90162658691406
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,131.8391571044922
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.03360748291016
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.30326843261719
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,104.78884887695313
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,139.5283966064453
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.62396240234375
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.3948974609375
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,121.9214859008789
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.27904510498047
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.88970184326172
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.48858642578125
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.84659576416016
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.6563720703125
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,120.30799102783203
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,118.62396240234375
0,0.0000004999999987376214,0,0,0,0,0,0,0,0,0,119.9040756225586
