ball_id, ball_group, x_position, y_position, radius
556, None, 0.00124992, 0.0329412, 0.000583485
557, None, 0.0116048, -0.0334477, 0.000743363
558, None, 0.0188641, 0.015188, 0.000555371
559, None, -0.011455, -0.0274208, 0.00050317
560, None, 0.00378361, 0.000668859, 0.000748306
561, None, 0.0150157, 0.0100492, 0.00070407
562, None, 0.0243251, -0.0371752, 0.000709878
563, None, 0.00360386, -0.0232709, 0.000688686
564, None, -0.0203776, 0.0232865, 0.000547227
565, None, -0.0053806, 0.00599857, 0.000677077
566, None, -0.0146743, -0.0340637, 0.000615532
567, None, -0.0103717, -0.0169277, 0.000606749
568, None, -0.0231109, 0.0203319, 0.000665235
569, None, 0.0184024, -0.0031255, 0.000651074
570, None, 0.0166262, -0.0412436, 0.000505607
571, None, 0.023456, 0.0238082, 0.000695541
572, None, 0.0232084, -0.00615173, 0.000587649
573, None, -0.00604002, 0.0322574, 0.000658268
574, None, 0.00258947, -0.0252165, 0.000505279
575, None, 0.0178463, 0.048257, 0.000676253
576, None, 0.00520185, 0.0288062, 0.000735346
577, None, 0.0173193, -0.0442186, 0.000527173
578, None, -0.0171333, 0.0228025, 0.000719171
579, None, 0.0132946, -0.0471281, 0.000659328
580, None, 0.00669315, 0.00427933, 0.000619051
581, None, -0.0192581, 0.0414472, 0.000725232
582, None, 0.0121878, -0.0263269, 0.000721215
583, None, -0.0220149, 0.0198663, 0.00055319
584, None, 0.0178814, 0.0148198, 0.000518909
585, None, 0.00222368, -0.0440108, 0.000589638
586, None, 0.0219001, 0.00686281, 0.000665111
587, None, 0.00143739, -0.0351636, 0.000524154
588, None, 0.00525597, -0.00338848, 0.000617713
589, None, 0.00463654, 0.0209262, 0.000660609
590, None, -0.00953251, -0.0487519, 0.000661646
591, None, -0.00237236, 0.0173423, 0.000523958
592, None, -0.003151, -0.00867288, 0.000748549
593, None, 0.0227836, 0.0301082, 0.000561409
594, None, 0.0191516, 0.0444372, 0.000513737
595, None, -0.00768994, 0.0214714, 0.000596176
596, top_grip, 0.0196589, 0.0494125, 0.000601455
597, None, 0.00653845, 0.00539084, 0.000520954
598, None, -0.00287939, 0.006315, 0.000615193
599, None, -0.00425556, -0.0394533, 0.000683366
600, None, -0.0113806, -0.0130511, 0.00050801
601, None, 0.015599, 0.0247133, 0.000665721
602, None, 0.013509, 0.0418233, 0.000685445
603, None, 0.00871809, 0.014941, 0.000698064
604, None, 0.0203018, 0.0411108, 0.000633019
605, None, -0.0111973, 0.0192117, 0.000566167
606, None, -0.024468, -0.00868742, 0.000563075
607, None, 0.0200826, -0.0183301, 0.000736031
608, None, -0.00369542, 0.0148483, 0.000507687
609, None, -0.0170144, 0.0255871, 0.000610171
610, None, -0.0139084, -0.00903753, 0.000659058
611, None, -0.00385523, -0.0338506, 0.000674922
612, None, 0.00294439, 0.0320014, 0.000613498
613, None, -0.00861903, -0.0289457, 0.000680411
614, None, -0.00553021, 0.0297594, 0.000637375
615, None, -0.000692811, 0.0352404, 0.000749656
616, None, -0.0130849, -0.0245049, 0.000606374
617, None, 0.0162084, 0.00566936, 0.000578931
618, None, -0.0113239, -0.0423399, 0.000502334
619, None, 0.00560609, 0.0231185, 0.000581693
620, None, 0.0129487, -0.0150071, 0.000522163
621, None, -0.00504944, 0.037311, 0.000605912
622, None, -0.0201332, 0.042581, 0.000744905
623, None, -0.0232954, -0.0318189, 0.000628733
624, None, -0.00614707, -0.0197597, 0.000607039
625, None, -0.0157509, -0.0124925, 0.000695933
626, None, -0.00223124, -0.0366881, 0.000634161
627, None, -0.0118179, -0.0432312, 0.000567775
628, None, -0.00518193, 0.0285673, 0.00063487
629, None, 0.0178973, -1.21379e-05, 0.000500639
630, None, 0.0194676, 0.0180266, 0.000573524
631, None, -0.00625299, 0.0201005, 0.000582138
632, None, -0.0119803, 0.00618914, 0.000594225
633, None, 0.00202447, -0.0377017, 0.00061966
634, None, -0.0226044, 0.0317144, 0.000504947
635, None, -0.00933361, 0.0374848, 0.000667065
636, None, -0.00986694, -0.0130956, 0.000639263
637, None, -0.00888743, 0.00946871, 0.000608474
638, None, -0.0243662, 0.0180738, 0.00066375
639, None, 0.00793987, -0.0352326, 0.000701593
640, None, 0.0244952, 0.0230864, 0.000505867
641, None, -0.0169165, 0.0267877, 0.000608436
642, None, -0.0200923, -0.0162748, 0.000675386
643, None, 0.0076551, 0.0188273, 0.000592829
644, None, -0.0111504, 0.0278139, 0.000565516
645, None, 0.0124555, -0.0275741, 0.000608616
646, None, -0.00507372, 0.0359655, 0.000746031
647, None, -0.020144, 0.00562761, 0.00055016
648, None, 0.0106847, -0.0411619, 0.000645715
649, None, 0.00187427, 0.031043, 0.000507752
650, None, 0.0171019, -0.0134689, 0.000545252
651, None, 0.00272041, -0.0149065, 0.000662388
652, None, -0.00410363, -0.0274584, 0.000591497
653, None, 0.0122164, 0.042217, 0.000673702
654, None, 0.015913, -0.0296463, 0.00051725
655, None, 0.0024172, -0.0366359, 0.000570951
656, None, 0.00536838, -0.0062069, 0.00073641
657, None, -0.0115389, 0.0329974, 0.000506696
658, None, 0.0237428, -0.0483515, 0.000510323
659, top_grip, 0.000681318, 0.0494848, 0.000527586
660, None, 0.0194594, -0.00354279, 0.000523982
661, None, -0.00350221, 0.00939259, 0.000623201
662, None, -0.0208603, 0.0291485, 0.00065727
663, None, 0.0192908, 0.00693735, 0.000542706
664, None, 0.0186701, -0.00443018, 0.000683991
665, None, -0.0219617, -0.0336093, 0.0007174
666, top_grip, -0.00873263, 0.0495139, 0.000521366
667, None, -0.00718472, -0.0368839, 0.000514877
668, None, -0.0201296, 0.00293555, 0.000613802
669, None, -0.0108389, 0.0214079, 0.000568185
670, None, 0.0198894, 0.0387001, 0.000563649
671, None, -0.00317468, -0.0257059, 0.000556775
672, None, 0.00985229, 0.00415507, 0.000708165
673, None, 0.00846218, 0.0320065, 0.000540108
674, None, -0.0138918, 0.0435038, 0.00071234
675, None, 0.0243193, -0.0217892, 0.000684371
676, None, 0.00878372, 0.00492796, 0.000666536
677, None, 0.0194179, 0.0221933, 0.000729582
678, None, 0.00027319, 0.00107452, 0.000744261
679, None, 0.0107843, -0.017476, 0.000555366
680, None, -0.00337677, 0.00116902, 0.000599959
681, None, 0.0243983, -0.0474883, 0.00062552
682, None, 0.0141254, -0.0181035, 0.000587836
683, None, -0.00505851, 0.00757336, 0.000742025
684, None, 0.0233482, -0.0105724, 0.000529864
685, None, 0.00767595, -0.0443585, 0.000501048
686, None, 0.00103603, 0.0184387, 0.000708851
687, None, -0.0193177, 0.0229187, 0.000592581
688, None, -0.0159963, 0.032931, 0.000670976
689, None, -0.00570172, 0.0482935, 0.000562689
690, None, 0.00319937, -0.00602473, 0.000640833
691, None, 0.00898225, 0.0206105, 0.000664981
692, None, -0.0169125, -0.0294674, 0.000590312
693, None, 0.00449208, 0.0377237, 0.000501776
694, None, -0.0154236, -0.0196989, 0.000621857
695, None, -0.00270013, 0.0485172, 0.000625149
696, None, -0.0232243, -0.0188322, 0.000588512
697, None, -0.00624243, -0.0339926, 0.000734195
698, None, -0.00207639, -0.0322178, 0.000696895
699, None, 0.0243923, -0.0331401, 0.000641175
700, None, 0.0196214, 0.0274261, 0.000644493
701, None, 0.0232216, 0.0291757, 0.000536505
702, None, -0.0167731, 0.00121915, 0.000521242
703, None, -0.00974198, -0.0404891, 0.00070854
704, None, -0.0244402, 0.00352137, 0.0005744
705, None, -0.0160695, 0.0429212, 0.000703326
706, None, 0.00084931, 0.0462945, 0.000618627
707, None, 0.0228875, -0.0314681, 0.000602173
708, None, 0.00679024, 0.0208782, 0.000527667
709, None, 0.02337, 0.0122183, 0.000589218
710, None, 0.000529905, 0.0439275, 0.000581608
711, None, -0.00257652, -0.0189522, 0.00053742
712, None, -0.0100928, 0.0309734, 0.000553566
713, None, 0.018915, -0.0440201, 0.00060026
714, None, 0.0161474, -0.0189052, 0.000520093
715, None, -0.0174776, -0.0258514, 0.000721444
716, None, -0.0231528, 0.0125734, 0.000511728
717, None, -0.0134376, 0.0330173, 0.000748866
718, None, 0.00795348, 0.0484439, 0.000711868
719, None, -0.0187574, 0.0427236, 0.000667567
720, None, -0.00581989, -0.0462345, 0.000618102
721, None, 0.0134918, -0.0392655, 0.000665844
722, None, -0.0145947, 0.0447009, 0.000695375
723, None, 0.0192242, 0.00289732, 0.000694792
724, None, -0.00636938, -0.0375759, 0.000566134
725, None, -0.00512169, 0.0332047, 0.000688177
726, None, -0.00530028, -0.0206747, 0.000678767
727, None, -0.00517937, -0.0427628, 0.000608345
728, None, 0.0146595, -0.0313759, 0.000665394
729, None, -0.0133671, -0.0453697, 0.000740347
730, None, -0.0148601, 0.0321037, 0.000749886
731, None, 0.0145489, -0.0275891, 0.000582903
732, None, -0.0159974, -0.0350961, 0.000652063
733, None, -0.0198016, -0.037425, 0.00073878
734, None, 0.0164001, -0.00375333, 0.000525353
735, None, -0.0208861, 0.0168377, 0.000521802
736, None, 0.00930562, 0.0126258, 0.000564674
737, None, 0.00847853, 0.0254159, 0.000633677
738, None, 0.0112221, 0.00745152, 0.000569963
739, None, 0.0184994, 0.0472899, 0.000565284
740, None, 0.00514785, 0.0179458, 0.000679988
741, None, -0.0115874, 0.00841711, 0.000547955
742, bottom_grip, 0.0155746, -0.0492909, 0.000722956
743, None, 0.00374584, -0.0130441, 0.000640414
744, None, 0.0145563, -0.000529889, 0.000648786
745, None, -0.0149395, -0.0412341, 0.000557049
746, None, 0.00695208, 0.016453, 0.000745252
747, None, 0.000923517, 0.0124631, 0.000529573
748, None, 0.0075687, -0.0160748, 0.000579331
749, None, 0.0243885, -0.0427811, 0.000616972
750, None, -0.0229047, 0.0346626, 0.000742251
751, None, 0.0177857, -0.0282299, 0.00053261
752, None, 0.0135507, 0.0123508, 0.00072678
753, None, 0.00980203, 0.0275284, 0.00058894
754, None, 0.00114093, 0.00326952, 0.000659321
755, None, -0.000982159, 0.0446136, 0.000646582
756, None, -0.00532488, -0.0257222, 0.000580577
757, None, 0.00516572, 0.0467595, 0.000697754
758, None, 0.00324151, -0.040311, 0.00069552
759, None, -0.014623, -0.0449998, 0.000610039
760, None, 0.00109432, -0.00591698, 0.000557999
761, None, 0.0231929, -0.00277161, 0.000693182
762, None, 0.00445477, -0.0469848, 0.000716476
763, None, -0.0136081, -0.030766, 0.000659921
764, None, 0.0127048, 0.0254979, 0.000675071
765, None, 0.00532068, -0.0411323, 0.000600962
766, None, -0.0176029, 0.00791123, 0.000555543
767, None, 0.00378222, -0.0267644, 0.000593063
768, None, 0.0161345, -0.0443734, 0.00070205
769, None, -0.0149705, 0.0388227, 0.000506987
770, None, -0.0103243, 0.00295416, 0.000596184
771, None, -0.0142043, -0.0482731, 0.000591389
772, None, 0.0157099, 0.0450264, 0.000614511
773, None, 0.0212242, 0.00429634, 0.000646469
774, None, 0.00110668, 0.029606, 0.000632833
775, None, -0.00800753, 0.0474725, 0.000505231
776, None, -0.0107099, -0.0342839, 0.000669048
777, None, -0.0238432, -0.02362, 0.000738588
778, None, -0.00457247, -0.011884, 0.000555536
779, None, -0.0243394, -0.0114189, 0.000671764
780, None, 0.012064, 0.0465351, 0.000527633
781, None, -0.0138595, -0.0472552, 0.000514177
782, None, 0.00290578, -0.0222082, 0.000601232
783, None, -0.0201955, 0.026624, 0.000640448
784, None, -0.00727774, -0.0164145, 0.000504376
785, None, -0.00923252, 0.0473792, 0.000622771
786, None, 0.0112711, 0.0413657, 0.000623356
787, None, -0.0139794, 0.0270625, 0.000527903
788, None, -0.00991308, 0.0205685, 0.000688181
789, None, -0.02064, 0.0411269, 0.000741336
790, None, 0.0170137, -0.00887012, 0.000595328
791, None, 0.00404346, 0.00502525, 0.000590755
792, None, -0.0129609, -0.0366296, 0.000737045
793, None, 0.0230814, -0.039044, 0.000639026
794, None, -0.00628655, 0.000821229, 0.000588257
795, None, -0.0195972, -0.0281914, 0.00067232
796, None, 0.0137707, 0.0178757, 0.000681102
797, None, 0.020919, -0.0376631, 0.000636889
798, None, 0.0224042, 0.0408187, 0.000608939
799, None, 0.0155568, -0.00815634, 0.000550262
800, None, -0.010701, 0.0409821, 0.000663492
801, None, 0.0126962, -0.00915323, 0.000595407
802, None, 0.0234247, -0.0303969, 0.000645945
803, None, 0.00383704, -0.0142832, 0.000638442
804, None, 0.0191519, -0.0220293, 0.000679596
805, None, -0.00342148, 0.0302438, 0.000587405
806, None, 0.00018655, -0.0343713, 0.000523321
807, None, -0.0183035, -0.0266819, 0.000526539
808, None, 0.0127568, 0.0304016, 0.000613056
809, None, -0.00164326, -0.0456256, 0.00050234
810, None, 0.0213558, 0.0461816, 0.000675558
811, None, -0.0150354, -0.000108291, 0.000656718
812, None, 0.023399, 0.0401389, 0.000611011
813, None, -0.0150241, -0.0424234, 0.000643101
814, None, -0.00504524, 0.025249, 0.000620526
815, None, -0.0170377, -0.0188603, 0.000594729
816, None, 0.000215061, -0.0261682, 0.000673582
817, None, 0.00951279, 0.0324163, 0.000604689
818, top_grip, 0.0244742, 0.049464, 0.000542442
819, None, 0.0194394, 0.0117033, 0.000685205
820, None, -0.00109869, 0.00747227, 0.000654669
821, None, 0.0121359, -0.0125738, 0.000578805
822, None, 0.0219361, -0.0145192, 0.000734222
823, None, -0.0150181, -0.00479814, 0.000526342
824, None, -0.0231858, 0.0229217, 0.000640131
825, None, -0.0171283, 0.0244061, 0.000618498
826, None, 0.0170688, 0.00934377, 0.000608228
827, None, 0.0226257, -0.00710067, 0.000544129
828, None, 0.0131378, -0.0405886, 0.000704305
829, None, -0.00604101, -0.0419586, 0.000598005
830, None, -0.00397511, -0.0127402, 0.000518253
831, None, -0.0179531, 0.0138231, 0.000594712
832, None, 0.0138085, -0.0321933, 0.000545061
833, None, -0.0208512, -0.00688185, 0.000688549
834, None, 0.0231581, 0.00521983, 0.00069188
835, None, 0.00286385, -0.0242321, 0.000528461
836, None, 0.0232513, 0.0347048, 0.000644524
837, None, -0.0086181, 0.0402382, 0.000641665
838, None, -0.00124376, -0.0278127, 0.000529311
839, None, -0.0139051, -0.0330014, 0.000719646
840, None, -0.0234261, -0.0393949, 0.000631556
841, None, -0.00836986, 0.0276484, 0.000522685
842, None, -0.0243437, -0.0337795, 0.000681991
843, None, -0.00844066, 0.0464816, 0.000609749
844, None, -0.0106742, 0.000805171, 0.000744422
845, None, -0.000172729, 0.0183242, 0.000536774
846, None, 0.0132261, -0.0199626, 0.000604337
847, None, -0.0231663, -0.00319258, 0.000619518
848, None, 0.00521481, 0.0320066, 0.000689499
849, None, 0.0140399, 0.00676855, 0.000739257
850, None, 0.0110099, -0.0354815, 0.000573745
851, None, -0.005896, -0.0216673, 0.000509779
852, None, -0.0176283, 0.00911467, 0.000643431
853, None, -0.0151521, -0.00882516, 0.000632651
854, None, 0.00797743, 0.0406488, 0.000595714
855, None, 0.0205793, -0.0418045, 0.000714329
856, None, 0.00978927, 0.0252916, 0.000734264
857, None, -0.0127414, 0.0220904, 0.000569622
858, None, -0.0220936, -0.0188557, 0.00056868
859, None, 0.0207242, 0.0088173, 0.000531748
860, None, -0.00771451, -0.0154617, 0.000595568
861, None, 0.00478551, -0.0163434, 0.000661227
862, None, 0.012809, 0.00058909, 0.000500768
863, None, -0.0119518, -0.0242874, 0.000572811
864, None, 0.0244595, 0.0357641, 0.000569959
865, None, -0.0220827, -0.021882, 0.000667671
866, None, 0.015034, 0.00863714, 0.000519773
867, None, 0.00314093, -0.00198691, 0.000685131
868, None, 0.0113317, -0.00437424, 0.00062847
869, None, -0.0141284, -0.0238279, 0.000691575
870, None, -0.0043324, -0.047994, 0.000687099
871, None, 0.00565028, 0.00849551, 0.000625676
872, None, -0.00877593, 0.0217394, 0.000569055
873, None, -0.0117547, 0.0224904, 0.000518906
874, None, 5.70896e-05, 0.0394077, 0.000577892
875, None, 0.015944, 0.00376744, 0.000580497
876, None, -0.0123141, 0.0339396, 0.000742023
877, None, -0.00865079, -0.00732423, 0.000740592
878, None, -0.0200478, -0.0337968, 0.000667472
879, None, -0.0161157, 0.0392321, 0.000721754
880, None, -0.0146597, 0.0360977, 0.000596956
881, None, -0.00737804, -0.0463463, 0.000704366
882, None, -0.0136145, 0.0226738, 0.000529702
883, None, 0.0232736, -0.0270272, 0.000601877
884, None, 0.0210521, -0.0258349, 0.000688161
885, None, -0.0234133, -0.0168688, 0.000585941
886, None, -0.00686753, -0.0174529, 0.00068922
887, None, -0.0111953, -0.0330509, 0.000691138
888, None, 0.000312647, 0.0473349, 0.000575319
889, None, -0.00835135, 0.025348, 0.000681926
890, None, -0.0191607, -0.024336, 0.000587731
891, None, -0.00711874, 0.0423995, 0.000592457
892, None, -0.0162752, 0.0165498, 0.00065658
893, None, 0.0217185, 0.0300474, 0.000562594
894, None, 0.0231778, -0.0281577, 0.00056733
895, None, 0.00984941, -0.0122517, 0.000739153
896, None, -0.0130403, 0.00354742, 0.000692891
897, None, -0.0215278, -0.0460049, 0.000690221
898, None, 0.0157849, 0.0190543, 0.000560863
899, None, 0.0167123, 0.0248193, 0.000508175
900, None, -0.0202525, -0.0237147, 0.000568987
901, None, -0.0143968, 0.0379695, 0.000554058
902, None, -0.00864695, 0.00023388, 0.000660392
903, None, 0.0113278, 0.012757, 0.000572077
904, None, -0.0184057, 0.0149542, 0.000639846
905, None, -0.00744511, 0.000560875, 0.000587747
906, None, 0.0212605, -0.0221704, 0.000558017
907, None, -0.00111122, 0.0174965, 0.000735771
908, None, 0.018867, 0.0454225, 0.00054588
909, None, 0.0153743, -0.0195279, 0.000510643
910, None, -0.019097, -0.0110604, 0.000603284
911, None, -0.0185644, -0.029084, 0.00069926
912, None, 0.0230766, 0.0261204, 0.000536275
913, None, -0.0243779, -0.0386641, 0.000655328
914, None, -0.011373, 0.0234866, 0.000548706
915, None, -0.00318467, -0.0212141, 0.000693544
916, None, 0.0043606, -0.00966823, 0.00070713
917, None, -0.00949642, -0.00496391, 0.000501374
918, None, 0.0174921, -0.00397845, 0.00062798
919, None, -0.00632825, 0.0433926, 0.000691234
920, None, -0.0114331, -0.00583504, 0.0005292
921, None, -0.0171566, 0.000187845, 0.000602919
922, None, -0.00941182, -0.0238608, 0.000618363
923, None, -0.00970319, -0.0464755, 0.000689001
924, None, 0.0189212, -0.00707321, 0.000749397
925, None, 0.0127697, -0.0338057, 0.000548205
926, None, -0.00130995, 0.00862372, 0.000556104
927, None, 0.0232116, -0.0364821, 0.000628518
928, None, 0.0234507, 0.0281907, 0.000527828
929, None, -0.00614994, -0.0105313, 0.000609197
930, None, 0.000620284, 0.00746459, 0.000732719
931, None, 0.0234232, 0.0459529, 0.000545289
932, None, 0.0102911, 0.0285128, 0.000540629
933, None, 0.00151429, 0.0104876, 0.000717465
934, None, -0.00404492, 0.0351588, 0.000578558
935, None, 0.0124546, 0.0180348, 0.000653144
936, None, -0.00822855, -0.0144029, 0.00061923
937, None, 0.0187678, -0.0188432, 0.000688396
938, None, 0.0190596, 0.0394093, 0.00057071
939, None, -0.0035322, 0.00825658, 0.000525867
940, None, 0.00784307, -0.0366328, 0.000676806
941, None, -0.0210678, 0.00870653, 0.000673974
942, bottom_grip, -0.010672, -0.0493566, 0.000669847
943, None, -0.0015582, 0.03934, 0.00074908
944, None, -0.0201897, -0.0188567, 0.000513398
945, None, 0.00949381, -0.0441072, 0.000579692
946, None, 0.0110203, 0.0089154, 0.000683447
947, None, 0.0110968, -0.00108482, 0.00074598
948, None, 0.0151081, 0.0258804, 0.000656836
949, None, -0.00640567, 0.0345161, 0.000631662
950, None, 0.00371099, 0.0353712, 0.000636199
951, None, 0.00401953, 0.0311513, 0.000669675
952, None, -0.019846, 0.00677807, 0.000672419
953, None, 0.00244981, 0.0483851, 0.000718726
954, None, -0.00282441, -0.0127696, 0.000646526
955, None, 0.0180887, 0.0425516, 0.000697445
956, None, -0.0173837, 0.0158908, 0.000668598
957, None, 0.00520827, -0.0305364, 0.000609954
958, None, 0.00407452, 0.0342575, 0.0005811
959, None, -0.0208354, -0.00809405, 0.000531979
960, None, 0.00309527, 0.013542, 0.000598283
961, None, 0.0156977, -0.0406115, 0.000625279
962, None, 0.0188654, -0.0300281, 0.000689487
963, None, -0.00679114, 0.00425434, 0.000647393
964, None, 0.021121, -0.0161927, 0.000630698
965, None, -0.0177871, 0.0104065, 0.000685698
966, None, 0.00458867, -0.0260601, 0.000500184
967, None, 0.0208252, 0.0161217, 0.000632108
968, None, -0.00844947, 0.0172092, 0.000519747
969, None, -0.00553577, -0.0450643, 0.000598204
970, None, -0.011331, -0.0443271, 0.000683361
971, None, 0.0232925, 0.00390198, 0.000652787
972, None, -0.0243081, 0.0273232, 0.000712063
973, None, 0.00748941, 0.0362299, 0.000649522
974, None, 0.0214177, 0.0110944, 0.000535296
975, None, 0.0115917, -0.0206975, 0.00055118
976, None, -0.0203335, -0.0462186, 0.00055008
977, None, -0.0183228, 0.0405358, 0.000592797
978, None, -0.00492977, 0.00493806, 0.000510833
979, None, -0.00733106, 0.0169023, 0.000643272
980, None, 0.00937466, 0.00602296, 0.000622048
981, None, 0.0178859, -0.00569833, 0.000686798
982, None, -0.0087012, -0.0301522, 0.000568746
983, None, 0.0174885, -0.0253126, 0.000729546
984, None, 0.00418016, 0.0458263, 0.00068758
985, None, 0.0170053, -0.0451711, 0.000506798
986, None, 0.00200597, -0.0408178, 0.000662777
987, None, -0.00955962, 0.0104666, 0.000614201
988, None, -0.00995717, 0.029825, 0.000638208
989, None, 0.0243949, 0.0276251, 0.000631601
990, None, 0.00773352, -0.0289407, 0.000521266
991, None, -0.0143532, -0.0366807, 0.000716886
992, None, 0.0177023, -0.0458421, 0.000508065
993, None, 0.0225053, -0.00413289, 0.000568071
994, None, 0.0232709, 0.0212354, 0.000618255
995, None, 0.022143, -0.00616189, 0.000522257
996, None, 0.0244717, 0.0335825, 0.000538455
997, None, -0.00950128, 0.0246862, 0.000667898
998, None, -0.00262688, 0.0468491, 0.00052556
999, None, -0.0187314, 0.00740702, 0.000646001
1000, None, -0.0223312, -0.0375897, 0.000593005
1001, None, -0.0117747, -0.00473946, 0.000532487
1002, None, -0.0166521, -0.00597361, 0.000642327
1003, None, -0.0233791, 0.00766331, 0.000649479
1004, None, -0.0192926, -0.0413636, 0.000694819
1005, None, -0.00417064, -0.0467852, 0.000534515
1006, None, 0.0214544, 0.0485875, 0.000567457
1007, None, 0.00841525, -0.0299318, 0.00071452
1008, None, 0.024401, 0.0116672, 0.000616528
1009, None, -0.023234, -0.034364, 0.00060479
1010, None, -0.00885051, -0.0313026, 0.000634417
1011, None, 0.0121472, 0.00937987, 0.000540526
1012, None, -0.0111876, -0.0190252, 0.00059997
1013, None, -0.0191309, -0.0186448, 0.000583922
1014, None, 0.00643848, 0.0316415, 0.0006167
1015, None, 0.0199498, 0.0143923, 0.000678081
1016, None, -0.0192993, -0.0270266, 0.000579309
1017, None, 0.0209711, 0.0342683, 0.00068632
1018, None, 0.0244007, 0.0161156, 0.000645109
1019, None, -0.00262605, -0.0232393, 0.00066886
1020, None, -0.0200503, -0.035014, 0.00058313
1021, None, -0.00389754, 0.0325577, 0.00072212
1022, None, 0.0168768, 0.0147936, 0.000529584
1023, None, -0.012567, 0.00864464, 0.000503029
1024, None, 0.00607, -0.00519033, 0.000575128
1025, None, -0.00537293, -0.0126177, 0.000555286
1026, None, -0.0083075, 0.00146197, 0.000662878
1027, None, 0.00689953, 0.0106113, 0.000501787
1028, None, 0.0124939, 0.0133544, 0.000741152
1029, None, 0.00751094, 0.00981255, 0.000508256
1030, None, 0.00441563, 0.0235561, 0.000633451
1031, None, -0.0139537, -0.0226378, 0.000565716
1032, None, -0.0144518, 0.011151, 0.000640987
1033, None, -0.00611761, 0.0145178, 0.000737202
1034, None, 0.00774585, -0.0182683, 0.000729725
1035, None, 0.00251322, -0.035476, 0.000643433
1036, None, -0.00344047, -0.0457339, 0.000743936
1037, None, 0.00556086, 0.0308591, 0.000567412
1038, None, 0.0149308, -0.0482795, 0.000530479
1039, None, 0.0172414, -0.0101199, 0.000723782
1040, None, -0.0199116, -0.0436974, 0.000747493
1041, None, -0.00852178, -0.0248599, 0.00073633
1042, None, 0.00911047, 0.0462217, 0.000728807
1043, None, 0.0218212, -0.00305833, 0.000730142
1044, None, -0.0074946, 0.0365597, 0.000622397
1045, None, -0.00610987, -0.0227308, 0.000554634
1046, None, 0.0172986, 0.0470877, 0.000663616
1047, None, -0.0163578, 0.00285514, 0.000516076
1048, None, -0.0200105, 0.0301182, 0.000654559
1049, None, 0.0194125, -0.0208239, 0.000563072
1050, None, 0.00275946, -0.0199762, 0.000573749
1051, bottom_grip, 0.0142763, -0.0494027, 0.000618399
1052, None, -0.0172837, -0.00877322, 0.000675791
1053, None, -0.0161071, 0.0236765, 0.000670665
1054, None, 0.00165321, -0.0205647, 0.000656755
1055, None, 1.73726e-05, 0.0328363, 0.000657973
1056, None, 0.024223, -0.0318085, 0.000713662
1057, None, -0.023434, 0.0446766, 0.000690016
1058, None, -0.0175946, -0.0367744, 0.000564525
1059, None, -0.00154062, -0.0193825, 0.000603027
1060, None, 0.0109963, -0.0130153, 0.000652486
1061, None, -0.00210745, 0.0275165, 0.000575835
1062, None, -0.0244892, -0.0102617, 0.000526282
1063, None, 0.0160684, 0.00263808, 0.000564931
1064, bottom_grip, -0.003569, -0.0493614, 0.000654305
1065, None, 0.024343, 0.0219468, 0.000669912
1066, None, 0.0187112, 0.0316046, 0.000577205
1067, None, 0.00120421, -0.0463148, 0.000502907
1068, None, -0.0147711, 0.0279586, 0.000705407
1069, None, 0.0173818, 0.0386762, 0.000629512
1070, None, -0.0188307, 0.00868988, 0.000685397
1071, None, 0.0234035, 0.0437237, 0.000549175
1072, None, 0.0104006, -0.00944487, 0.000737916
1073, None, -0.0244773, -0.00763741, 0.000525795
1074, None, 0.00408929, -0.0414572, 0.000747733
1075, None, -0.0161055, -0.0235122, 0.00066699
1076, None, 0.00169137, -0.024421, 0.000695897
1077, None, 0.000143952, 0.0363096, 0.000626123
1078, None, 0.0234546, 0.00786772, 0.000612223
1079, None, 0.00667527, -0.0106726, 0.000722417
1080, None, -0.0118818, 0.0466106, 0.00072982
1081, None, -0.0134167, -0.00786205, 0.000662689
1082, None, 0.0233181, 0.0250531, 0.000575171
1083, None, 0.00137405, 0.0432751, 0.000518401
1084, None, 0.0159537, 0.0402473, 0.000538493
1085, None, -0.000916285, 0.0425052, 0.000571446
1086, None, 0.00929001, -0.0087475, 0.000635363
1087, None, 0.0223025, -0.000617668, 0.000690467
1088, None, 0.00822452, -0.0401709, 0.000603192
1089, None, 0.0244441, -0.0205792, 0.000581403
1090, None, 0.023251, -0.0445243, 0.000544248
1091, None, 0.00198439, -0.031732, 0.000519565
1092, None, -0.00544242, 0.0038805, 0.000685601
1093, None, -0.0233667, 0.0253478, 0.000657776
1094, None, 0.00253527, -0.0125629, 0.000717778
1095, None, -0.0025265, -0.0433326, 0.000702856
1096, None, 0.0223982, 0.0455493, 0.000590045
1097, None, 0.00290222, 0.0448195, 0.000670112
1098, None, 0.000440675, 0.0404135, 0.000520368
1099, None, -0.0123319, 0.00121134, 0.000668619
1100, None, 0.00678166, 0.0234324, 0.000649005
1101, None, -0.00120692, -0.00539109, 0.000680402
1102, None, 0.0244919, 0.0185066, 0.00054073
1103, None, 0.0057936, 0.0457161, 0.000528154
1104, None, 0.00315508, -0.00331303, 0.000679193
1105, None, -0.016136, 0.0406496, 0.000720753
1106, None, -0.0217187, 0.017627, 0.000713503
1107, None, -0.00892518, 0.038974, 0.000672283
1108, None, 0.00281897, -0.0137443, 0.000524742
1109, None, -0.00307369, 0.0359293, 0.00069557
1110, None, -0.0232365, -0.0106355, 0.000695716
1111, None, 0.00696615, -0.00830258, 0.000686647
